user_id,name,review_count,average_stars
RBNnTQkduQlsO-SIDGJ6YQ,Mark,43,5.0
58G2Hp-H4-7Mc-fxns_CVw,Alex,48,4.16
PZbQqIj-ev9HkGud3_hWVA,Natalie,10,4.09
3uNx-LB8t8PzI30XQrqSaw,Bartholomeu,10,3.9
Tr9BLxlG2RbrCSypT05wkg,John,150,4.08
vyqnOI9unJY9Wz5XvZhCdQ,Alex,11,4.36
XxBDgT1RXICc7Iu_iBhQsw,Anna,21,4.0
sltUx45Mb0YMyvSf1v_Jiw,Teresa,120,3.72
kgz2KygAcCW1XmOjNHGkmw,Brian,17,3.5
E8bzu36PvcOwrCuibDmQ-A,Rachel,15,2.69
RUCFO757OaLo8WtcmxN4OQ,G,29,3.69
2ZzaB7Gy8en15U3UPJP4Yg,Gina,69,4.2
pqJ6Hm9EIg0mcxIPTiPMIg,Spike,67,4.32
wWXP_4b6Rw8F11yOlWoUvQ,Megan,20,4.29
CV-qIKfbqakRYrRba7a3oA,Danny,19,3.95
KbWjRkUxN0sfl3toOTxxmQ,Robert,116,4.53
la-tYh_oRm46M_HdunkEfA,Nikol,14,4.14
4YlgeThO9ruRspKqKSQICw,Bob,2,4.0
IiiWiGr-6NZlqVIM-AsC2g,Edgardo,14,4.87
FiBdgmYIv57rdUBlC0dtBw,Jesshka,54,4.55
A4gVU2_l6YW27DutAAX7Bg,Die,38,3.92
orDogy7-NI8s1utxTFB1mw,Dia,1,1.0
DMnaEaF_kMVqB5BM64kjBg,Al,14,2.67
tAmz5lwZJVW7hW1_pwWYiQ,Tony,10,2.92
c3ArconsNcNpy96cDxIQ_g,Travelodge,46,3.87
xYJuNAIUi11z-6JGGajjnQ,Josh,2,5.0
8ugfnT0zkSOr_5_U0il-Jg,Amy,63,3.87
NhajqAGmZRkD7a1--oegzA,Alanna,55,4.35
NPRornsG0LCqWNUqcz_Rdg,Hazel,49,4.46
Wwl8b0pv8ujXkq38E-XsWA,Nat,66,4.15
UoKWxxfNz-xgqsThFcXB_w,Michael,8,2.56
-TuxS0EZZ3oqIs3hUBqz-Q,Junior,50,4.13
FwwZK7VOWW-M3XlbwFISHg,Trish,17,3.71
ZWKJ0YGSQer9Rji6yZSRpw,Cyke69,7,2.71
KouIMFIdcPhjL52LCcRv0Q,Marieta,3,2.33
mnV2FoTBZ0aiwESDUkz3gQ,Sydney,10,3.67
NUgc2fL5j12akaNaKB68RA,Troy,49,3.15
pwdW2MhipeMPwHyegxoK7g,Evan,11,4.43
WL4Y0fvZjAKxKt55oB6YTw,Laura,41,3.7
KOFAqV99e6W3r4Te7LYb2A,Shannon,30,4.39
4EeNaF2KNqXmby_kWSz89Q,Jaime,11,4.27
p0z6-LuqV5yTKJMFQ98saw,Ryan,9,3.56
8ZbnM20eVRzSygGcXd9bow,Morio,16,3.78
yFXMIzJqHfddpB8hhsjKwg,Sander,77,4.08
v9dFeQIN1yHdEj6hdq02yQ,Caitlin,52,2.36
riLOe-pUGH-15RTGQKGl2A,Ann,10,4.6
VglK9JaD831t6dfMtaGrSw,Franklin,13,2.82
gH5Eh9bxytATWWJ2WPBIgA,Heather,54,3.74
SGJ3Wer71i-JtoaCa28vzA,Phoebe,14,4.67
flt3zWeToaePVIWbUgzPcQ,Gregory,8,1.89
BmiVaDuhLWoi9vk_oT5ywA,shun,47,4.72
J4BzJaA1A7tcyrnsLdZvyQ,Dhaval,1,1.0
ln4f7Cf1yRat9tcJXW04lA,DJ,86,3.78
0HwXltzFiYuB_Y98OaT3-g,Peace,36,4.22
v0Wb2AO_oVc0EJI1RvVdDg,Aaron,27,4.21
xF4ShurDoRjLQ7Rs1oHCPg,Taylor,5,4.17
LjFIUJLo7CqZXGYyKWSwRQ,OC,16,4.06
dRjv0BgH0m1rPRAYWJIlSA,Suley,267,4.51
uUtDdzLJkMvHzUEIXnIMvA,Belinda,70,4.04
EmV5dE5GhZxFyCIPf-nuOw,Celina,28,4.53
4a8TwuIQFvTaNOjqI6OK5A,Julie,7,4.43
XaYvhrcMrBHfR-QzwMVGaQ,Cecelia,2,4.5
Jv090Q21QQIwAzxBHXxCgA,P,15,3.88
FdK7r1btFTHI6Ul8Y57qsA,David,12,4.67
XDzQXMcZdEsHmNQGnyiBOA,Veronique,157,3.83
dvcc6gKw-No1RGwU7p3viQ,Lorraine,2,3.5
vwHIDZuXA3eXFutqwnjd6g,Jessica,15,4.67
D1UV_yDGLjO-69cV7z2A6w,Nicole,73,4.83
hTFFuo7mbdCJVEbWq2T6hw,Natalie,56,3.79
jEwcVCD8wDeN0sff_Azrqw,E,2,3.0
Cpd_kEzfqlaad-G3HepiHA,J,7,3.86
jhA53PPEJFQ-iQPW6ITUzw,Ed,6,4.33
f_IJqN9nK3tLcU0TvRKb9g,Handsome,21,3.64
A55CCU4ghXKfNKIPdgQAsA,Denise,15,4.47
V-1YGlWfMKrGsCLdsdKoCQ,Irene,30,3.06
j6_CkcxXI6oZHN3BZFVHrg,Priyanka,8,3.38
o-Gycrg7zoNSJ1QbmHfacw,Jessica,10,4.7
G3hYAt_GiJR5WrOZjNZMmA,Dee,53,4.08
g8pxUEG4wHwocWhGbSX4Og,Berta,76,4.41
4-ZaJI3tFTfbRrUtIOP6DQ,Omar,28,4.5
VtxfJQVqOe2AbwSsW1B3sg,Megan,18,5.0
wvlYov6EoS47CZdqBfdKSw,Crystal,8,3.5
Musm8KNciqksq4skOL6efw,R,64,3.58
Wza0YPA3tR_yEo7s-QpNAg,Tobi,12,2.92
ilOvOsnc1tG0f7vFN6Ca1A,Caitlin,30,4.21
FMq5QuanH19IHkPLKlZbDA,Vanessa,26,4.31
jVKoFNzd-dgJyuHBV8ZGvA,Samantha,8,3.63
3xb2ePrrb_BvNxkSv_io_w,Christina,6,3.67
kcWr1jGMtGb1dh7yxHWCYA,Castro,2,5.0
4y8br25W_mfUw2er6tryyQ,Anthony,43,3.6
zN3C7zyAWOY7xmzRxIZ41g,Wendy,15,4.25
CutcWM8FCXmRiF_oJSlP-Q,Savana,24,4.31
n-hAKzvhc5ziV4tEey3iCA,Andrew,6,3.83
Pegk-H_O97Hp7L34f25lsA,Ting,4,2.4
MBWfPPRphtRM4rVoYTfOaw,Jim,62,4.39
fwoQ2SPjwWNdq53f7HGPCg,Alan,23,4.26
Ni2RaP-BddjYHyPK28rM5Q,Lesly,9,3.56
SwaHW1q6h_cQRKNmdsi3EQ,Bonnie,9,4.33
_DbWrGX-vHzhpn6IP16pyg,Liliana,4,4.5
K4flT__sD362HO9Jz-10cA,Vinay,69,3.97
zff3ZJa2ovtX38SZYZXkhA,Neha,6,3.0
BMcfH6eholpTYNM5X8qeMA,m,11,4.75
vMWZ1O-d75nuY233qICeZQ,Malik,3,3.33
X-2EIBdqExhhn7G0o813Mg,Stephanie,2,5.0
2f5YX9DgFpqBmV8_hlkHhA,Dana,3,2.33
-7irGbPKrFXt8clXK_dGEw,Vanessa,5,4.2
UEeXV6jvHEssUyvIElJdIQ,Jackie,9,4.67
EQtjtv5B68TiqjfYY1PhrQ,Joseph,15,4.37
EfIzWzGxiwWuLuG9My35QA,L,38,3.7
cVqrxQOVYNBRjghNhWTQeg,Natalie,8,4.27
o7goW_nFaKOdrZP3tmgWnQ,Martha,32,4.31
F-jhtpyqmV5XC0ZzCOYqLQ,Angelica,1,5.0
q7iy_3FLzzYhOBs7dDm67g,Sevval,4,2.8
oN2a8DIrkABeQ1F3zl6tew,Cyndi,22,3.7
G9ubgYiqaB9PApaLPC05EA,To Kill A,25,4.07
FyZbebeAWGZrJuiPK4Y1Xg,Kristina,6,4.0
JGlpY60MdCImTpLK8TWPaA,Kade,10,4.4
m7BaVTzOwEZnhSybA8B6jg,Rolf,10,4.1
RTINpbGq-SjZqRfW-tWN5A,Garrett,21,3.38
sT3PTgmXtMEEZAfX6WZCtQ,Emily,4,1.75
tksWzVHPHw-OaOeDRyIWvw,Chris,5,5.0
xg0FSOxct9oR6QYBfZNUZw,Lauren,13,4.77
J8i1EegN5ugQNZXIRjZj9g,Catherine,7,3.86
kTUTTNEbzo7jDOwLNBcZMg,Kurt,7,4.57
Cm7RyOO8SNzs3qAroVfcyA,Erica,3,5.0
YqneLTcflbvKJ6CuBOztFw,Erin,3,4.67
BVZOteDnu05BF24-GBm8GQ,Shelly,21,4.76
_O_ObFlzVhx7z9QLy1GgxQ,Stephanie,2,4.5
FNcS7LHwXQWlSmFzbHaaKg,Michael,33,2.59
MH0kLPklMZ-y3sd9VKoxQg,Evie,4,1.25
SU0vc68z4JWLYFsKVIhY_Q,Jorge,13,4.43
yniC6bX5yFj3F7GB35Zu8g,Olver,20,3.85
IRJhRPY8a7nJZxiWftg11w,Sarah,2,5.0
MVFq1pT7ydNw1Mt0fQ73Dw,Robert,16,4.0
bqkV5fbHYnhnP2xaMBdKPg,Gabrielle,3,3.67
cixAc0NnxsunMF_l8qBlKw,Christina,3,4.0
kkBK0MnRmbsEaIF3HF1Cdg,Deb,114,4.53
hdXpJxy0bRUX_2YbtgkxnA,Kimberli,6,4.33
53OzseL6lvSYjHPVLzYzPQ,Daisy,3,3.67
Ri2f_cxUH-PMlytrOrQtDQ,R,18,4.0
9_UQQKM9gsAd5A16H0XNcg,Sarah,13,5.0
inBeOE4cmAKe-2IFbuCY5A,Dianne,69,4.08
cwxykew4aKAYXn3JFOze0g,Privacy,49,2.69
WFBPKJs1UfMqUqNu_Ov4PQ,Cassie,40,4.73
2mA7x9Ytdjtf-ux7-RCVHQ,S.,56,3.88
GmbaaxP9glUPON9hMJbTLA,Bobak,23,3.96
xlxDJygmg0Yg6J4eFVLfEw,Sandy,40,3.51
2xtCq2QZ04JrC83jB6LUAw,Vin,11,4.06
7lXw_vBvRInxEX7gKHXDIw,Amy,6,3.0
AtXSBfVC7BZ3r4UTcafJdg,Lily,102,3.83
JGRyjGlWGH4NQvFSUEST1w,Shane,7,5.0
zcqgFjM6TzTTnyvMTM65iQ,natti,4,2.75
wCMNEeGccBax9VIy84UK-A,Akasha,6,5.0
k-7zTIEfPIwSsrF2SwBkBQ,Juliette,26,3.44
lJpiGbLykpJz7tTxmMHutA,Bob,18,3.79
MgROiMFQFNGqzhwwx_qPzw,x,20,3.91
OEvmc1BilVLoqjQh1931XA,Amy,16,4.24
aRYgIYYDZGJCTzyM25pDjw,Monique,4,5.0
Ju1vtUP5rgkpg9cTUJXlSA,Monica,82,4.69
nXj1uj-5HIYAxLVEK3HVlA,Octo,6,5.0
arNCFxVzIMvZbYUqNXQYuA,Yato,3,3.67
ic-w_tW3Kf2TZBKVBrctgw,Lim,571,3.85
_XqL1P5RhTJuvpUZwsu_zg,Nana,40,3.85
g7S-rmPBkMA1Gtz0gz3VGA,B,27,3.0
ImSxspnjsfIqFLq0I4-a5w,Chelsea,8,3.63
3OtZvFOqinVYb2boYB0FYQ,Katie,16,2.25
JUX0256fCn3wy35yU-WnHA,HeySoo,2,5.0
IvjqkiEcat1DK4NZqKRlvw,Helalo,24,4.15
oraPx0DX2fleoDzEFpP2NA,Natalie,6,3.83
bS6T_frOoQS0qtVuZcGh9A,Philip,20,3.96
95Fzxu_EBGAEFaPP6GrOnw,Food,54,3.89
GWeTRYMTZuNfB1IkLMT06g,Dana,17,4.56
QihUdV2hBVXP95Tvn-2SmQ,Debra,1,1.0
qEqwWVSWXV5ic0munNi-0g,Susan,7,4.85
Gonq_Re-fVMPGozVqsghFw,Briana,24,3.48
VvRLpkjIRPYaJ0cEGeoxUg,Vera,5,3.4
arSv7KezjzyhOuP4uCqoAQ,Branden,16,4.25
ewEmAzAhXz9QVMO_jzQYgA,Phoebe,1,5.0
pEKzd6izuFvZwN72Zu6HWw,Jonathan,7,3.71
516FGzEtlGbDfJfXpTi7Og,Dion,1,1.0
gpV0oIk_Oxr3zEOjrkLzXQ,Anastasia,6,3.33
9v6pDH5wybKXYvx1ZoMfVg,Michael,7,3.38
mofrvfd2NPObQDEDxC1Ftw,Dean,2,2.0
jucNmy1PUt0VgidH6-W2DQ,Angelyse,2,4.5
0pneddxoqhj0h2Xovmo-Cg,Laurelle,22,4.57
i6EWudpUXFXckGcyLKI3Rw,J,1,5.0
04lELDGmfDspo3ur9TncUw,Tiffany,10,2.62
xE1qsHDbSlSmPGdW3dCeIA,Claudia,10,4.7
-r9iDYrU_pwBJHJT7-P2zw,Lisa,10,4.5
C7aBe5FyS1vID3GR4BIiwg,Hellen,3,2.67
YYZCkHTO7TE7KPUMs92dVw,Rebecca,5,3.67
BJIH-zSWmnjkeHRZBZfktg,P,19,3.85
k3eqEQ5GjVJoBN7S3MdobA,Champ,15,3.39
Wjbod0Q7328rGAVpD0NIFQ,Maria,10,2.0
qyeiufwyY2dWUkXijYcvZQ,Babu,7,3.5
ZK38LZOw3Os75S_Kt9yOYw,Jacob,12,4.44
WSTEbNuExgcbNW6GPrhH0A,Brian,35,3.39
oMgeNRLUz8UOcebXcp7Mcg,Rae,1,1.0
ZZs8VEZ4o_Fi75Sv-QFlFg,Janet,8,2.75
2kl8D_ASBc2mGS0BkDNLrg,Nurseluv,10,5.0
4i2muT4yfbJYVB-_9A9yvQ,Rose,24,3.85
8qCYYooUZVFVtx-Yb79vRg,Megan,24,4.24
t_EnQIWDDMEqeyJi0Znwkw,Nick,2,5.0
TANqWM0bNYKjADMCtNiS8Q,Marie,16,2.95
GmP6udstmdR0V7LtZvoRzg,Ofelia,2,1.5
5FUJQWlo4TQpqNZziaV-SA,Rachel,4,2.8
IKjZdsshbnKCDavDb_XltA,Michelle,28,4.07
qqVY_OO7EWt9k3-_SRfPhg,Art,22,4.63
W0FOvyYXR_M6pLUM900Uqg,Daniel,12,3.57
a202pAES4X_SDmR6DBO71A,Judy,19,4.4
wDr450e2RKsTyI37IF8trg,Veronica,1,2.0
3sUNzT1_xa2FtQ0xCA4Uww,Kathy,2,5.0
fmnIzz9qOtLbpwnfhNEMpA,Chuck,4,3.5
esDEOpsDxqbzwoz4nWguZA,Reyna,35,3.86
_d6zmdD8jA_DZKeQkXebsg,James,1,3.0
Ko_s63Rd2y-wynlv7-5cBw,Alessandro,1,1.0
nuspkWSDxvNORWzLL2_gkw,Zoeann,12,3.75
vcHKPH2mK8uHjP-6OUJDww,Stephanie,10,3.8
97CQTyJTl0r6ayPLJlVvQA,Cindy,4,2.75
0vJYxilZ0_TiEZdXpeDtqQ,J,3,1.33
AU7I9hMWjfag8lrVHXR0ow,Cass,11,2.25
ZcJTVOor9tZBO9EokPYyIQ,T,3,2.67
EI8DZChu5377isWF5sDr6Q,Hyacinth,18,4.67
pj__QCukctjp1OArfDwWlA,Ted,32,2.36
mFXRvFgOTR1Etd3HN8fa6w,Rene,12,4.5
BXWj7I4s24oPTQNEWmvL3w,Haydee,18,3.53
N3jqyFhUlChYVlcK3g2rUg,Larry,17,5.0
YbzM7JXazAv12EEvYkiWWQ,Anita,3,5.0
L25rf2nLb1t-Tb1xyXHHYQ,Ramzey,9,4.11
idYxCn09EB5zQPJh9I_lNw,Pissed,1,1.0
yD-WJCDB4tvVzP9KZoTB3A,Sarah,11,4.67
bgaxyk-FY7CR0cRT7qRh-g,T,17,4.33
vr-8xf0fVFpPHokhdIhJiQ,Mae,8,3.44
mVkq6jv0ay4uYzF1ImUVzQ,Tina,10,3.0
0V5TvijM9AouDWtkQ0jkSQ,Christine,6,3.67
S819CLj1NjARhJWKU4jAXw,Jett,13,3.15
WyMxVgE_VyAc5hPueLXNFQ,Terri,4,3.0
Gilg2aAmTdFd93-I2aLUkQ,Audrey,5,5.0
_11y8B6IB_hNoy8DeQDfFA,Isabella,11,3.55
boz1fqiJ7tK4PDN1IvByQA,John,26,4.38
3dsZXfij8Dt8AuWJphxLqg,Lula,24,3.48
aGlT82NPk5QsoH63bMCKBA,Patrick,46,1.99
Azut6y2VADKcRZVBDKsL4Q,Linda,4,5.0
GDB5VgEJTxJQTUfue76-Zg,Maricris,18,4.0
NHy4mmaSb_yLK2ZfeRSGNQ,Wes,2,2.33
F272CJbdxm6QA4H7Qdc5Sw,Prachi,14,4.0
2YAqGpNRUjI4rpF34Bzg1Q,Paul,10,3.5
0ekm6bmEWjSGCyQC1kyVeA,Hannah,32,4.88
pBe6LKlrzTtDfdxKI4nZgA,Alyssa,3,5.0
KkLCE12goN__JjyM0OdL9g,Aaron,14,4.0
HlgacAk6rByISgk3yQaQGw,Damian,9,4.89
1pSzSuwrUnC-EtVUPNacRQ,Connor,5,4.2
JOMcv4qMh5IgyPB19YOdhQ,Joyce,7,4.0
CEXdowIKlTawRJGM2G3-qg,Mary Anne,4,4.75
8Nm7oRGQPcUmkO5md7Fa4g,Brianna,1,2.0
JfucIg8JmPamJyk4_DMlhQ,Micaela,1,1.0
VOVyA4zookLa4G-CAUvGMA,Evelyn,1,4.0
vQzz2av74tkI5X45wce9Yg,Wendy,10,4.4
y2W2FVetAGhyZoXTrBBI9w,d,38,3.13
EttmEqH-g9RK989rVXxzXA,Aubrey,12,4.33
tEW-K_7o0XMgWkcFZfyMjQ,Jill,4,3.25
BHAIUfJLEYFIlqJ7qf6NrQ,Ashley,6,4.67
wdE21jB5817LFcIoaDZIdA,Dave,4,4.0
0pgc5HYzD0WCOA89dYEpSw,Dryha,28,3.07
gHL2ZVmD21fdXORiFk2McQ,Amanda,6,3.86
E-UATD6Qg2VikGZ2Mtc7sg,Ali,19,2.1
MCJ0_0_ee7G0AEGMW1FI7w,Julie,13,3.93
mQuekmPmMq4-IqtSbP_6NQ,Smitty,14,3.07
15fHgcJ2r1f1digW_PNPFw,Patrick,5,5.0
swvJftVYhdMRIRqg4o1NVw,Jared,1,5.0
ZlBtiThgDWoBeJFiaSUCgQ,Kim,6,3.5
TUN7ZU89pt9OOH2KV9oFdA,Kim,18,4.58
VmmlDD4H51sHV_WCpK13Xw,k,18,3.53
EpzQo17zNWDsEwvqCZc1gw,Sergio,1,5.0
PQOWgN_ZIJwjQsf1s0OR9A,Brian,12,3.0
0qE0RJ_3HWjKioxw7Lw3-g,Elena,2,3.0
VxnvDp-rnkQTDE9iv_pLBQ,Kcindy,2,5.0
yuUxjG1gc_2p2oF2ijBJ9w,Marc,30,4.9
XG5awdV5RMrenKh1dHvzFQ,Callie,4,4.5
B-MY3-OSC1ADVyjSE2lIMQ,J,84,3.91
g9lrKsiGCWw5KlNBoqzPag,Lil,7,4.29
Dx1287dN-5BO-r1Cuo6XKA,Ryan,18,3.63
QzmiUEgw1E5h1NpyTl2evw,Joe,5,3.4
vgKNJw0x8TvGHAaqArQEZg,S,71,2.98
w4ME-RdL-7X7e98_MwmYXg,M.,36,3.49
wJgskSGKkzvgEry2eIxFxw,Mika,5,4.2
CUC_epS783_2eyYtLXv4tw,Lee,11,4.15
bU0WcYgozP7Sq7IR6EBc1A,Kuniko,2,5.0
vldfYmr1V90gKRiVeP0Haw,Steve,44,2.84
j820UBGf6MdHthen-SPwyQ,David,6,4.33
lrxnL3_jAil2Lt3IE8ctzg,Beverly,2,5.0
mqN4z5eoHZ_1n1kdcUjkhg,Robert,1,3.0
dO99jXEzeTgoT84J4d8Zvw,Lily,39,3.3
UF2bYOLxPAIwqnMmPTVTyg,Mark,34,3.6
tdBuQRkd07jEmNZvz-NbTw,Dave,6,4.13
S4VB7GvorFHMgnlmR2AKcQ,Julian,7,5.0
4edC_VTWJ66lcbg4mIeasw,Claire,1,4.0
c_Ahq_gbNufN77zu6RP3Ig,Korlynne,4,5.0
LDi1o_3OPGvMPH-tkPbeiQ,Peggy,2,4.5
yjJ3NrJSijnxuDQ7M4B6pg,Brian,2,5.0
0Iji7S1pOg-_0xjyF_Ywrw,Ira,1,2.0
kK9ML55-A1t5nB3VoeyMsg,Megan,23,4.7
hhPKGOly4yBtdu1aj_ujig,Becky,5,5.0
0oL1KQ1oUBMgDLpLmUZ9oA,Marie,4,5.0
-dHhMLXvHRURuUN7IBBj4Q,Lori,10,4.8
Y8X_qaH8f2NtKGprh65-hg,Anthony,7,4.43
XKmJ5seS3oXcWyg_FAUzmQ,Chrisi,24,2.65
Wde0vbiv5LaWzS3KishenA,Gen,46,3.94
GlJuQz_rM93fbvf_J8TDkQ,Dorrien,9,3.8
LPYcJdJuC4d5ZEw-UqRa5A,Quincy,2,2.5
txpo7PfUJl6mnZu84CsirQ,Lupita,2,3.0
XI0qu2TFtpheILYvXbwXng,Kirstie,3,3.0
NUHf1UbJMuCZDbOFJvJF2w,Reo,5,4.4
92kSCI9Y_pLQT7fj46d9Mg,Sara,19,3.89
gdPHRwZAguo1OgdFpt5cSw,Sidney,1,5.0
prtpaEA5pOHsiSthE8uKig,R.,132,3.9
V2uDvLyspkT85M8GPGXy6A,Caly,23,3.67
wolWXWgBx_lTzDn3CEi6Yg,Nikki,2,5.0
dZ4ZB0Pf3637PjX7QlH15Q,Michael,22,4.65
5nS6UsOIBHeoT85rboxXKQ,Jonathan,13,3.07
t85JlCgFlVN1m8Y8hcIrzA,Danielle,14,4.79
LtKB2hQdMp_AkuuSI1hzUA,Savanna,3,2.33
01Pmq7pZvFXTxik1D_mItQ,Jayden,9,3.5
Q4v3zaMEjCUC_gUTjg7Mpw,Kelly,154,3.79
ZiJlnIeBKGGEy2KqiRMffQ,Melinda,3,4.33
l1v5QX6HGnzQN8y0FkGqrg,Junior,24,3.89
nthA0U8QlxORZ7x5S5teRQ,John,2,5.0
10gJg61vRbpM6q1ZgAWyDw,Joseph,9,4.6
cVZ6HjCwlt79Y6sI565rIQ,Dessie,7,3.0
T0lC6PqMqeXbRtN_i2jgNg,T,60,3.92
gzVyaWbmcOxGR_knRyNUvg,Lynn,7,3.71
T538nZcPbejaj3a7wG5Zpw,Kathi,45,3.66
oM66InpgSPkP-RiTYNsmQQ,Betsy,12,3.29
2queMb9Ud5GgK6q-h3jnrQ,Tiff,40,3.98
rlufxdGMhtBP6gfRhiRNMQ,Debra,2,5.0
V1uip6aQe17D39YWc_-lBA,C,8,4.89
vBjSp3I5MTIH7_jnxnur6A,Dianne,4,4.0
SSQnBbEAKiXYGy7ygzuQFQ,Taylor,41,4.07
bgKYK4op41_eF8Vnx7aurQ,Sue,6,3.17
slQbKsefDZTXEwJijOD2MQ,Cassandra,8,4.44
DaQAMTq5cpxbBxUdSwQXZg,R.,30,4.55
DnN5U9Fh8pA7VfReI-nyYA,Jesse,1,5.0
FGFUpZ_GiAyjfq49r07gFg,Kevin,4,4.0
vsXoJDUqo8FRUOhnXv8BiQ,Smith,6,3.83
7PPhyBS8cuax4HB7tPuhXA,Norman,9,4.11
QL311BbthZkmmOjSmMJE-g,Nicholas-Gene,1,5.0
uRItVihjwDnBPfNYJkDV9Q,Alex,29,3.76
G9lzAjrt3xSpb7NsFncpgQ,Jered,1,3.0
w5BYAYFUX4Lep7POZkP6QQ,Stephanie,15,3.22
xYAEdkcmj0Me6gwm-djsXg,Diane,8,3.5
wVuIwsYDsCE9eWe5HDBGeg,Julie,7,3.86
BYJ6wJD2qPJB47_QSy056g,John,55,4.34
2yp9sg0C_LXn82xPDkqjZg,Vince,16,4.0
8yb0GJhk9Xk6XCmhrcAbKA,Mackenzie,2,3.5
xA4ggak-5d5PI9UPnzULrw,Jasmine,7,4.43
OQwdF8IfpXqiOM3uCYAqLw,Frank,23,4.52
IrF6i-QGzEzj2gQJLBaseA,Christina,12,2.54
1o6feOFWccHZ_yXaHSK99g,Yu,20,3.85
0uRYNE5baARlp_uCuOJJ2g,Barbara,8,4.63
1fWZF6ZSTg0QDRrx0FAcBg,Candace,6,3.33
I0wQeYVAHdHWmh80FuOeug,Lin,10,5.0
-g2gAdIQ8N6Bfm76wGAIQw,Leslie,4,4.0
OODXqInMy65LFOPuJ7KGMA,M,3,1.67
PID_B7E_swA2HoFtks3Tdw,Melissa,5,2.8
BoLkbD7ONgan0e9svjJUmg,Drew,6,5.0
6TPO2yFzqUO-XL4gjRNC9Q,Sandy,3,5.0
eBOyDPvAnXMwxfCod8T8Pw,Byron,4,5.0
JmN1m_AQaujARudV86Acpg,Dominique,1,5.0
Dki-GfIlVggHv4Z_eFqT_g,Perris,1,5.0
AzhrDLftIdzmkTCGLhueUQ,Jon,1,5.0
rWnUvWdlgOTKtkuKKhd-9Q,Francesca,1,1.0
yw84yaZ9jgmlipvzyLMsZg,andy,5,2.8
W9q7r5KiKF802JPYb-hgsg,Najla,1,1.0
EgURpnW7KpHdSdPDCM5kzw,Mark,7,4.71
hOo2YF10-IqlBhRfGR0loA,Marion,14,2.5
y6ir9iwoPUJIMdggYwmzgw,Brandie,82,3.74
s_LtmejUnVUc86QgLnX6wg,Marina,6,2.83
JMb0oZES0wNvxqfs2jLn-g,Sarah,2,5.0
Uvtk9SAgDXZymUIOFgvMow,Lynne,1,5.0
UQyT-QW_HV9BmJJU1mnbkg,Susie,15,4.56
VdrDMzuWE5EDbGlNYzHovQ,Rhianna,3,4.0
e-8g-5Uzjz8tzkSheJ8SzQ,Mark,5,3.17
s-T1WOlxuS9LSb-VOCutCg,Rebecca,20,3.35
iCNXk9uJlWOQi3pQGhb0cw,Sydney,5,5.0
K2OLeICJgVkByklXjlagZA,Eikei,8,4.33
u8f_pZl9grqCQyXsLX3rzA,Lauren,5,5.0
c3TRQEk_US8hk_gnbrcFGQ,Rebecca,17,2.88
RXjOovgI0IW_2Yx65HB6YA,Linda,56,3.22
tV1DDl6DnO_b2ZvFzwWr_w,Lynto,81,4.58
6LHsGDwqWwB1is-K1WQRVA,Cassie,59,2.96
z9XoWFyCm3YiZgtp8RTsyA,A,14,4.47
Ku27zbTKSMZFm3PmFWZXIQ,Gardiner,7,4.5
CT6jAJdUAVke7KjGfgx_nA,Linda,17,3.58
J2gf6brVdtXjcuqsPI80cw,Chen,1,2.0
L2sfkRKl3VWNaYMiFRaR8g,Matt,26,4.67
66lfrkPZucAyDnRpAZulow,Stephanie,4,3.5
HoGd9QWFShBMijvPhKgqvA,Morgane,2,5.0
MFQF8H1NoQMmXKX28KAeEw,R.,6,5.0
rc_nZpTFfeIrhWk9SFmVQA,Joy's,4,5.0
su3WIueZPtX3IAILz4k20g,Cora,1,1.0
sJhB7b3xERQJ1vSAG0bmFA,Kyungsung,1,5.0
4ccdSQN19f_CNlERleh-qA,T,1,1.0
n6xBUtuazgDBDcUfYKoOGw,Marcel,17,4.24
noj1uq9vZo0tuo5ttwsvLA,Ella,25,3.73
Mtzx4WLNY9ua70Rop5Vw0g,Rick,95,4.29
27e_gqytMZpi3cb-Grx9FQ,Eric,1,5.0
3q8kajBtQad_EzkL3kuDmw,Maryanne,50,4.26
LEDuHw0pxyagq36BASSLcA,Beverly,9,4.11
3_4WOsNEYmlGabzmJ6A2Fg,Sarah,4,5.0
c4Qsww14CkNfa76OH_i7gQ,Chanandler,2,5.0
bScgvXrGLijfxt_ygFGNpQ,Gregory,9,4.82
P7nOoViLRBLWK3Jp23sviA,Tara,5,3.4
uw3MVkLgUpVKncunVFSktA,Terri,285,3.35
NCxkHUGQFLUmxRts7222Cw,潤子,1,5.0
2wVDn40lvVqqCqAV2okcOA,Vicky,3,4.67
xbF5OWNmPFuWVPN1r9SInQ,Ivette And Oscar,43,3.91
LakkpjoSFNMHqVEuZJ0kGg,Jill,4,4.0
QSdTSV2TsVJVMqtyO-EokA,Kaylei,6,3.67
CCzmcOYUZItqVasWkJ3tAA,N,3,3.0
aDnxZaaAYySlwAxqGJk4OQ,Quentin,20,4.48
po7JOOE7-ZkaEzB16-iKIw,Mike,8,4.89
D4xI9vSLxQSRfdBDBdMfYw,Berlin,9,3.79
XxrZDk8Ihp3UdwBTttJCHw,Paul,2,3.0
uMFIkSt5OtxpBlh0G1V0ng,Ron,59,3.39
tsMZNgVWPa4FuRQmG5uHRQ,Chihuang,1,5.0
pzxOtGooolCbd1-ETXbvMg,Jamie,15,4.25
