user_id,business_id,stars,date
RMEC9HZmi_VMOTWeiJny5Q,ygZyTUWS4dbVL8d6vAiN4A,5.0,2019-03-19 03:33:18
29snpxOsSJtFbcgmMIX1FA,SaUbh0sMSev8gKNJYtC76g,3.0,2010-08-05 05:44:13
uZgNX_RNxh3X8XDewStnCg,34Eqv8jXgxg_EEwcsNgeeg,2.0,2017-11-21 20:45:37
ZK38LZOw3Os75S_Kt9yOYw,9JR9Ht6IX1r2jPPG689JyA,5.0,2019-12-25 21:42:18
KxGeqg5ccByhaZfQRI4Nnw,CWdCNIJU4Kh480NV9dgQjw,4.0,2016-05-27 00:41:00
bOkLGhYzJunFqliDJ2ipug,q75UQjNm6AEK4XNnkDLxTQ,3.0,2020-02-12 15:04:02
uKr9hpuEVDjez8BArQrv9Q,gebiRewfieSdtt17PTW6Zg,2.0,2017-05-26 17:54:32
h8hkCMDYjW0nTeO-edzjSg,XwnkfMUiyH-OsJXbmbOK5g,5.0,2015-08-07 20:09:12
WrykbRcw987WNTsOi113rg,iHdrLu8deF5GceB0V1rPhA,5.0,2020-11-28 21:42:23
2AlPVWMPYi87EmUVWO-u9A,zbrIMldF_O1ZQ0vpUaaa8A,3.0,2021-04-25 06:40:00
KRZ71xu0XScS2OOP2lIdrg,wFES5bGDiPANW13hNHnXOQ,1.0,2021-07-14 01:53:32
K4flT__sD362HO9Jz-10cA,iHdrLu8deF5GceB0V1rPhA,5.0,2021-07-06 03:04:59
ln4f7Cf1yRat9tcJXW04lA,q6661I3CGW0UB740E5Zjfw,1.0,2013-10-01 10:55:11
Rphq190m4y6GgNMocgd88g,zbrIMldF_O1ZQ0vpUaaa8A,3.0,2021-11-04 16:13:47
KAbT9AZNJe07DB5Zcg-dxA,SZU9c8V2GuREDN5KgyHFJw,5.0,2014-06-08 02:16:16
wU3jNsNPUJXY_0ITkZne2w,wFES5bGDiPANW13hNHnXOQ,5.0,2021-04-30 01:44:49
_ymxPyUR2_tuoPJP8t67gQ,34Eqv8jXgxg_EEwcsNgeeg,5.0,2012-08-05 18:53:41
P8TKx-K9ti4dtMgebbh4Lw,T2otvNcawDSkhykOG2tOLA,5.0,2019-08-19 00:15:09
tjVv5hr9A1Dh5NjxxC-kXg,ycbmvmBYk4w_ZmdrPL0tBQ,5.0,2021-06-08 14:19:37
ys6rRmpth5gA3cHp5GDCdQ,iHdrLu8deF5GceB0V1rPhA,5.0,2021-04-18 03:25:06
PZqlK1c2AG3JicyZQ5NUzg,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2020-11-30 06:56:33
oeG2uIeh0OVfiKtVbrv7lQ,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2021-05-30 08:13:06
820QNpSw13gh21IDVarIPg,SZU9c8V2GuREDN5KgyHFJw,5.0,2020-12-30 18:16:04
5pyVHFIKUoRa39JVvNyXng,34Eqv8jXgxg_EEwcsNgeeg,5.0,2016-07-13 04:27:09
Vy3sg82L7Ts_tw6BXtdw7Q,iHdrLu8deF5GceB0V1rPhA,5.0,2020-08-15 17:15:21
KTawhnPFF58TOfYOke-HPw,iHdrLu8deF5GceB0V1rPhA,5.0,2021-05-02 15:58:16
hj6bHxcTRCPVhanRL5neGA,IDtLPgUrqorrpqSLdfMhZQ,5.0,2020-09-07 15:10:43
YfuM1jSqx6U_hBwPieZ5qA,CWdCNIJU4Kh480NV9dgQjw,5.0,2020-08-01 17:51:00
2lcbrCNM4nv189NiRw1vgw,gebiRewfieSdtt17PTW6Zg,3.0,2017-01-27 04:04:18
YBKQVwIxkwmfmt6sKuF4RA,-ujBP1Dw0j1-Ffaz97-LXQ,3.0,2018-09-16 17:46:21
A7Rj0FzkkVI7g7KKAPftEA,I0jFTYVDs-WHwKR2XHQlRA,5.0,2021-06-24 05:50:07
F2QDGKF1RJ67oEbfvOjKJw,lTVHJAvtFQbQb6cPstEXyA,1.0,2017-03-18 04:40:36
58LqEywuWVTBmObBhNosdQ,SZU9c8V2GuREDN5KgyHFJw,1.0,2019-04-08 16:05:09
v3ktWb6zENDUa8HmoWYnMQ,0qu0fNTOsSmuREYVIMPuIQ,5.0,2015-09-28 04:42:52
xIRoLP_60kNqcgve4nbFsA,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2019-11-03 19:28:03
TCZwIq0xbZsLV6NKrCjZtw,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2015-08-06 15:30:55
g3suHxtH49EZc5McdMhInQ,-ujBP1Dw0j1-Ffaz97-LXQ,5.0,2019-07-05 01:19:23
ey0Lo_e1WSK-C2Y7zbUaog,O6RCCmz8-x4NhWJpI8KQug,4.0,2019-04-30 16:21:25
wYYVfoYTqV3mHnqwdZ52sQ,IDtLPgUrqorrpqSLdfMhZQ,4.0,2019-07-29 14:51:57
1zB11twZgzTBVUYmwPHqYg,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2019-10-15 16:19:04
EpzQo17zNWDsEwvqCZc1gw,FDTwPQ4CNWEOY0rfh4eTzQ,5.0,2019-04-29 02:55:03
wrSwkaIp0Ev56ewVGr0rTQ,-3AooxIkg38UyUdlz5oXdw,1.0,2016-12-19 10:10:35
VglK9JaD831t6dfMtaGrSw,XwnkfMUiyH-OsJXbmbOK5g,4.0,2020-07-07 17:36:10
0r9rqTnLFgJJS1zkF57taA,ycbmvmBYk4w_ZmdrPL0tBQ,5.0,2021-04-14 18:23:07
a_9nImkSIN-F6eIj2uvdqQ,0qu0fNTOsSmuREYVIMPuIQ,2.0,2013-05-21 20:42:22
kFrODL2tV62FAIgxamFDJQ,34Eqv8jXgxg_EEwcsNgeeg,4.0,2018-12-16 00:52:51
K4t0Rg-6AH4R_IppwkC73w,13UbOVDFdxloxaient5XWA,5.0,2016-09-19 21:58:04
c4Qsww14CkNfa76OH_i7gQ,ycbmvmBYk4w_ZmdrPL0tBQ,5.0,2019-04-26 21:28:07
1orfwtwIaqCbLgfs3W1i6Q,2bl6G1zgXUHbMGwEocqMSg,3.0,2017-08-16 08:03:53
2exfVoNvYUer2dgFAHGmUw,-3AooxIkg38UyUdlz5oXdw,1.0,2021-08-29 21:45:19
dwRd_Bwuqi1jcqrBA-Rzvw,13UbOVDFdxloxaient5XWA,5.0,2017-08-30 16:07:09
zcYuv_qny8JlrtmR2cudMQ,13UbOVDFdxloxaient5XWA,5.0,2016-09-20 06:34:57
8nya9l5XgBuXqDVsp1lZjw,gebiRewfieSdtt17PTW6Zg,5.0,2016-08-18 05:19:59
8CvCYBCO-2exT3ykIJqE1A,XwnkfMUiyH-OsJXbmbOK5g,5.0,2021-06-14 20:55:36
vfu9EfXTfXsPvP1q_H4AHQ,-3AooxIkg38UyUdlz5oXdw,1.0,2020-11-27 00:36:27
FNcS7LHwXQWlSmFzbHaaKg,SZU9c8V2GuREDN5KgyHFJw,2.0,2020-09-03 04:20:32
e4A1LmX9QXhwnw7w138jBw,gebiRewfieSdtt17PTW6Zg,4.0,2020-08-30 19:04:22
vmze6YRaiiKd4n292bmD4g,O6RCCmz8-x4NhWJpI8KQug,5.0,2016-05-17 16:03:03
k6d4iJtHx3LJtcNpxZgPMg,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2016-04-02 18:30:29
dc18czOzT4Ym715LpPs05Q,IDtLPgUrqorrpqSLdfMhZQ,5.0,2020-08-27 03:34:48
vKlNj_9TnZQJ7cRdRoK03A,gebiRewfieSdtt17PTW6Zg,5.0,2015-10-08 20:40:03
clirF7pph8EPEoMtvrcj0w,jW4a3W9-UkFxpglHvo_Kqg,5.0,2009-10-03 07:37:27
8rrXM-o6K3jT_4-ciNg9UQ,IDtLPgUrqorrpqSLdfMhZQ,4.0,2021-05-25 18:12:48
EHjp3-183IXI-sC0yluZwg,kZtl_NJjUnlIQgzFrBhXyQ,2.0,2014-02-07 07:40:55
jed0gMHfzJjZov6UfKLOpg,IDtLPgUrqorrpqSLdfMhZQ,4.0,2021-11-07 18:47:00
73JnNCF_vbNCOAX6Jk9WGQ,kZtl_NJjUnlIQgzFrBhXyQ,5.0,2021-03-14 03:43:04
9LuVqMLtICqyDpBtJBPsRg,SZU9c8V2GuREDN5KgyHFJw,3.0,2021-11-12 02:41:36
lweaCtijEZ-iwm5MGQyD1A,qyS7KHJNRR_1x-zIhDScBA,5.0,2020-09-07 06:48:48
21o_XTBPzxLRbSpjwz0EnA,-3AooxIkg38UyUdlz5oXdw,5.0,2020-09-06 19:07:39
OIOTOEPUwIXkM7lWfWsk1Q,gebiRewfieSdtt17PTW6Zg,3.0,2019-03-15 03:28:15
KxGeqg5ccByhaZfQRI4Nnw,-ujBP1Dw0j1-Ffaz97-LXQ,5.0,2016-07-03 07:32:17
tBRbUbwMOERvm4csHuWyeA,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2020-10-26 04:09:34
HOzkHGpvDG4ZKtiYdeIEEg,-3AooxIkg38UyUdlz5oXdw,5.0,2017-10-21 02:09:03
F9egiLGl16yoQSbmk038pA,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2021-07-02 06:59:12
QYZB4VzvQza3QYP1wW5I1A,SZU9c8V2GuREDN5KgyHFJw,5.0,2020-08-19 19:11:23
1kdr8S6wJ6hcPWcbzFo2Ew,-ujBP1Dw0j1-Ffaz97-LXQ,5.0,2020-01-09 17:27:07
j02W76S0x8b3wJIFRQc8lQ,pUVRCYL8rT4I5Ry5FYkRsA,5.0,2019-06-25 03:29:16
AGNwJhma26OGCfBlzAXWDA,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2021-02-14 22:39:38
kmHx75L22wfr2-Sy_fQUrw,13UbOVDFdxloxaient5XWA,5.0,2014-07-07 22:50:25
Bw6FKxWHe3QysHDrVANCAA,q75UQjNm6AEK4XNnkDLxTQ,1.0,2019-10-09 02:13:44
Uk3X2AypU8AqvcYEVf7s6Q,uO39--k_hrCFgZh-Bl8m8A,4.0,2015-10-09 13:56:55
W2GL_jszW0rMNXxU2bgXZg,iHdrLu8deF5GceB0V1rPhA,5.0,2021-04-03 15:03:05
-JCSqWsiqAZ3iIefIWZfLQ,zbrIMldF_O1ZQ0vpUaaa8A,3.0,2020-09-19 15:05:43
UB4yZVYS6LcAr5pUuylgkw,jW4a3W9-UkFxpglHvo_Kqg,5.0,2021-07-18 02:54:22
oQuaVS4dVdjuQW1h2Z1W3A,pUVRCYL8rT4I5Ry5FYkRsA,5.0,2019-09-29 03:52:06
m8BPrTGDcYAwKo0qbQGtKQ,MbzgGsMQpGyVrUJXi_Jw0Q,4.0,2021-04-25 21:07:22
RXjOovgI0IW_2Yx65HB6YA,SZU9c8V2GuREDN5KgyHFJw,4.0,2021-04-01 06:49:09
x2kIaq8x6Q2I6uJxmVg4cA,HMkjv277ZaW_2tZelEn6LQ,5.0,2010-02-05 06:48:41
7CktM1YpoXU1_Fo3QYfxgw,uO39--k_hrCFgZh-Bl8m8A,5.0,2017-05-30 23:20:14
vdioUea83QYfcVpet3PELw,MbzgGsMQpGyVrUJXi_Jw0Q,4.0,2021-05-17 20:32:36
QQ0hK1RQM7FdQafZe-uyIA,q6661I3CGW0UB740E5Zjfw,2.0,2012-01-30 16:35:00
VPkOQgR7U8R98BS4giPpZw,wFES5bGDiPANW13hNHnXOQ,4.0,2019-11-20 04:02:10
FdI6GJ-Jvt7L1byPYWJegQ,-ujBP1Dw0j1-Ffaz97-LXQ,5.0,2017-10-25 04:06:02
jkXTxMYFe4VPMGmbBzZB-w,SZU9c8V2GuREDN5KgyHFJw,2.0,2021-06-03 00:21:08
CsunEiB7DLwtZUkKIKQTAA,syuKX2pH3JJhOOppzNI6SA,5.0,2019-08-11 18:24:45
Sy2U1DIzlRWp2-xRwwxPNQ,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2020-12-06 19:45:49
H5bCHp7lSrIaGZlFjY6n0g,N-CBZKO37y_WSUN7ZMNGkg,1.0,2020-05-09 23:11:10
sCMoMzlOS5q0dfXJVCY2sQ,34Eqv8jXgxg_EEwcsNgeeg,4.0,2014-03-05 01:11:14
ghsZVBrm7b4N5lFFT1sdxA,CWdCNIJU4Kh480NV9dgQjw,3.0,2021-02-17 03:40:53
0HwXltzFiYuB_Y98OaT3-g,IDtLPgUrqorrpqSLdfMhZQ,5.0,2020-02-22 21:59:12
Q7704l5QLsNhtvP90u4Y-w,q75UQjNm6AEK4XNnkDLxTQ,4.0,2020-10-05 05:23:30
GSi_Blbh6hygTmvSWGZM2g,SZU9c8V2GuREDN5KgyHFJw,5.0,2019-07-06 04:15:35
fUiSNni6OtzC77MO-9Y-Uw,IDtLPgUrqorrpqSLdfMhZQ,5.0,2017-03-04 21:23:39
574x3ezQTKDSsq37bi3HPw,SZU9c8V2GuREDN5KgyHFJw,4.0,2016-08-09 01:24:32
oZ2zcA4Q5X6Ov_XPGEPxwg,IDtLPgUrqorrpqSLdfMhZQ,2.0,2021-07-06 02:21:56
w_roHWILkGvcWVOeZ6o1ig,wFES5bGDiPANW13hNHnXOQ,5.0,2017-04-24 23:12:29
oE4vYd9juKdq0N3X6onluA,kZtl_NJjUnlIQgzFrBhXyQ,4.0,2010-02-13 03:46:19
wdS1OAuIUfql46bi_S9WTA,34Eqv8jXgxg_EEwcsNgeeg,5.0,2020-09-28 12:53:58
ObK9HNVtkzNCde2iOrczIA,q6661I3CGW0UB740E5Zjfw,5.0,2013-11-27 15:21:55
ECECMA9tm9TOr8PeUVsQhQ,zbrIMldF_O1ZQ0vpUaaa8A,3.0,2018-07-11 00:41:38
D1mHl_0LPL0tSxTpRZT4Bw,zbrIMldF_O1ZQ0vpUaaa8A,4.0,2019-04-16 00:15:36
3Fu1aVu_UTYq2y7GC5goag,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2019-09-03 09:33:32
zvQ7B3KZuFOX7pYLsOxhpA,-ujBP1Dw0j1-Ffaz97-LXQ,4.0,2019-07-31 18:30:02
RvDCMa_iefDjUJtiU2hc8w,-kY_HDP7IMvGl-kBIZVU4A,1.0,2020-10-25 23:01:13
RawzZh0MfQWmSMLPZ5JfYg,0qu0fNTOsSmuREYVIMPuIQ,5.0,2017-12-30 18:51:00
PtDQ5aoaG9EmDKT3gvOxWw,SZU9c8V2GuREDN5KgyHFJw,4.0,2011-08-30 21:35:52
QIF9q531VwqPgj6FNEVbAA,13UbOVDFdxloxaient5XWA,5.0,2021-06-02 14:23:33
HpYWW8eKrT2MWDJYLlFlAQ,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2021-08-03 16:48:16
KHl4F9occG2Sno4isPOP4g,lq7dE9c10OvRfd_edJoyMg,3.0,2018-08-08 23:28:41
VdGROLLl2il5-gXmdKkUMQ,0qu0fNTOsSmuREYVIMPuIQ,3.0,2011-10-19 03:39:07
8P7N4FzCrLrFeBn9MmmZVQ,-kY_HDP7IMvGl-kBIZVU4A,4.0,2012-12-31 23:16:37
gtmwON-ANJqeExiIIq18kg,syuKX2pH3JJhOOppzNI6SA,5.0,2015-08-13 15:31:27
4DyMRBKrokax6d8LCI3GAw,7IdIGemGZodDAA_9mJCigA,5.0,2020-01-12 18:32:26
tYsD9WgripYp_3pumF4BEg,zbrIMldF_O1ZQ0vpUaaa8A,3.0,2020-07-28 04:03:25
8efFMEWV7ab2qP8vKcPZng,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2020-05-13 17:10:00
Nf3lx-t7Bb2aer_JTx05Ng,iHdrLu8deF5GceB0V1rPhA,2.0,2021-11-17 23:07:34
uIRi2CQ69hg0QDGkr-ViQg,IDtLPgUrqorrpqSLdfMhZQ,5.0,2021-08-30 02:23:32
AdOsV-ggJPBpWOni6wcu8g,O6RCCmz8-x4NhWJpI8KQug,5.0,2019-06-03 20:59:53
_yB6wENtqd_fMHSRBfAbAQ,qyS7KHJNRR_1x-zIhDScBA,1.0,2020-09-20 01:14:39
ePiFykdjHfEplx7AEijpBQ,-3AooxIkg38UyUdlz5oXdw,1.0,2017-11-30 21:02:31
_KEs9g8Igs3QyHsDflm88g,qyS7KHJNRR_1x-zIhDScBA,5.0,2020-02-17 06:34:39
7y6ob0vnEjWtYF87F59Q7Q,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2017-07-19 19:55:04
ZY-i7-xol7r7YIWudIYaHQ,zbrIMldF_O1ZQ0vpUaaa8A,2.0,2020-11-14 15:58:51
Znjdq9y1Ws-fS5axRA7ZwQ,iHdrLu8deF5GceB0V1rPhA,5.0,2019-09-02 04:28:41
WgyslLCfD2XsFqekIiT44Q,eL4lyE7LNoXEMvpcJ8WNVw,1.0,2017-05-28 02:05:58
DMY7xxPAlXMHysVjyLqbOw,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2021-04-30 21:39:24
UFnL-OicPYCTMWsXOOEBkA,-ujBP1Dw0j1-Ffaz97-LXQ,5.0,2021-05-31 21:22:06
eqiDUlVZrKdUMLSRLgDvyQ,kZtl_NJjUnlIQgzFrBhXyQ,1.0,2019-06-18 04:07:26
5jCYgtlrYT9m7SWTrnix_g,-3AooxIkg38UyUdlz5oXdw,3.0,2019-03-10 23:36:55
j9N1Yjj6IdDKiBXV6aOXeg,jW4a3W9-UkFxpglHvo_Kqg,5.0,2020-11-15 04:20:03
H5bCHp7lSrIaGZlFjY6n0g,uO39--k_hrCFgZh-Bl8m8A,2.0,2020-05-20 02:23:43
cg5cRPKg13i4DJmBEFdqMg,SZU9c8V2GuREDN5KgyHFJw,4.0,2021-07-12 05:12:16
QFDfT_9I6r9xNWzCNzXRPg,0qu0fNTOsSmuREYVIMPuIQ,5.0,2015-05-05 02:51:07
0f3dSUQo8yaRzIp9GbD34A,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2020-07-02 22:50:10
gNfjkQdaUJ3TvntckOLiRA,I0jFTYVDs-WHwKR2XHQlRA,5.0,2018-09-22 08:14:21
IRugtbVfG_tvjnfwIzMqTA,0qu0fNTOsSmuREYVIMPuIQ,2.0,2015-03-14 05:57:21
om57XK20fbUgBN8I19lf-A,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2021-09-18 19:11:37
-WNPinuON2sw-0njjZDcsA,29YqJwOGEuAWqlHZxMc1OA,1.0,2013-11-11 03:33:57
HgJeLA9RLBzXrxXvnE0-Eg,kZtl_NJjUnlIQgzFrBhXyQ,1.0,2011-06-23 02:17:03
UAOKLov7qScEQ3nWV3y34w,MAIfD4kJDCydgoD1l2b_vw,1.0,2019-04-08 02:52:00
Ec_AvWQFxXhvhn0cjBJhyA,13UbOVDFdxloxaient5XWA,5.0,2019-09-15 21:45:58
aVcxJf4s9nMjqgvGkfqW1A,XwnkfMUiyH-OsJXbmbOK5g,5.0,2020-06-17 10:42:10
qEqwWVSWXV5ic0munNi-0g,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2019-09-04 22:30:21
m3E6s7KvMuW6D02jvSkQ_Q,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2019-04-29 21:57:35
P-WVF2Vr1bG2nrOK8Zmj2A,-ujBP1Dw0j1-Ffaz97-LXQ,2.0,2020-08-16 01:41:01
LDNLogWPWLmF9-JoZMp2iA,ZCURd9PiH4qdEjQfrIZzFg,4.0,2013-06-05 00:32:47
bHxKGhIsn3ob4W9UiI5nWg,iHdrLu8deF5GceB0V1rPhA,5.0,2021-03-29 04:28:22
5SsDJPezv2Oc0CF4gu6WQA,34Eqv8jXgxg_EEwcsNgeeg,2.0,2013-02-26 02:37:31
crgWPc35LxjJccLFVQsQig,29YqJwOGEuAWqlHZxMc1OA,4.0,2010-01-05 03:07:43
Ix0SN_mRDzqhz5tyY_zgHQ,sxuv5uZU15UHGT_HB1xYxQ,5.0,2019-02-24 05:44:21
xlxDJygmg0Yg6J4eFVLfEw,sxuv5uZU15UHGT_HB1xYxQ,5.0,2018-08-01 14:41:50
-x4rHBJtwFZw6KmPY7NOHA,7IdIGemGZodDAA_9mJCigA,5.0,2020-12-06 19:09:58
AN349jdIKNJdLSr6ZA-CjQ,0qu0fNTOsSmuREYVIMPuIQ,5.0,2019-05-11 18:49:18
D4R6WTGHZNV6j7O4E0mVaQ,IDtLPgUrqorrpqSLdfMhZQ,5.0,2019-06-26 21:27:42
uV92JkOEOVW2BoE8JCsGyg,CWdCNIJU4Kh480NV9dgQjw,4.0,2018-08-26 23:46:25
OdgM-J4JdtaG0uEM6MIvjQ,SZU9c8V2GuREDN5KgyHFJw,5.0,2021-07-17 12:42:31
ItunNNFgROCEupQRCsIVHA,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2020-02-17 06:23:44
f_YBVwlMCZMRfnpzXobrgg,IDtLPgUrqorrpqSLdfMhZQ,5.0,2021-02-14 17:37:26
2lcbrCNM4nv189NiRw1vgw,KiE0h68HGOO7ZXAqkMBdiw,1.0,2016-12-09 18:30:27
uqMlmxR_L7EXtnbbwteLDw,SZU9c8V2GuREDN5KgyHFJw,5.0,2021-12-07 23:59:35
8N6_U0rM2A3h8xgKpXuXig,T2otvNcawDSkhykOG2tOLA,2.0,2021-12-17 04:10:28
BckSrX58i8yTdIF1EX-Y7A,7IdIGemGZodDAA_9mJCigA,5.0,2021-12-04 23:14:06
nNSLgkGNc27-upC-l8PkHg,uO39--k_hrCFgZh-Bl8m8A,5.0,2019-09-12 19:29:42
JBNsCGoWckQ5QIWZsrdlvQ,jW4a3W9-UkFxpglHvo_Kqg,5.0,2012-08-16 22:14:33
CYBHRsbg9eGP9S1pnqGOhQ,zbrIMldF_O1ZQ0vpUaaa8A,4.0,2021-07-05 21:22:30
fu83wlDWoRW_4-dYu2NZAg,4g7eZD8PYvUEwROZeXxA-w,5.0,2020-06-21 16:16:59
hhPKGOly4yBtdu1aj_ujig,wFES5bGDiPANW13hNHnXOQ,5.0,2019-12-29 04:39:09
53P8nUaLuLq2TnPNEl130Q,I0jFTYVDs-WHwKR2XHQlRA,5.0,2021-07-01 04:04:13
lf-Jj2WIzw5yP3uY48mrcQ,0qu0fNTOsSmuREYVIMPuIQ,5.0,2018-12-31 20:35:54
eF8j9eJanmjRaL6mhr0Stw,qyS7KHJNRR_1x-zIhDScBA,5.0,2020-05-31 18:07:44
avArTfyAl8JW_N0re3vLKg,zbrIMldF_O1ZQ0vpUaaa8A,4.0,2020-09-15 04:38:49
lcoqQn1DXUuLDb92uLTFPg,FDTwPQ4CNWEOY0rfh4eTzQ,5.0,2018-09-14 05:06:55
b7mnCq5e7TTpujOXGHa_9w,iHdrLu8deF5GceB0V1rPhA,4.0,2021-11-24 16:26:26
DWkHJ7JP2EbyjI2sgcCxiA,wFES5bGDiPANW13hNHnXOQ,5.0,2017-02-06 23:04:42
xaa1Rno611oCHsdLJcNAhA,gebiRewfieSdtt17PTW6Zg,5.0,2019-01-31 00:30:01
oX7o1TH0PHUWp9r9ry9_vw,ycbmvmBYk4w_ZmdrPL0tBQ,5.0,2019-01-08 07:23:23
jUAMf9JHWOSMZX7Hk1wjiA,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2020-08-25 01:25:53
oTxxmlv_fHf6XBgFi3yT0g,0qu0fNTOsSmuREYVIMPuIQ,3.0,2020-10-12 00:28:02
7Sm1-b4aLl8I-idqVrGLvw,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2021-02-16 21:37:41
UZWNSeVU5ycAG8GWyiBsvA,IDtLPgUrqorrpqSLdfMhZQ,4.0,2020-09-14 23:11:49
682Ug4gg_FrfuYuGJvZiSw,7IdIGemGZodDAA_9mJCigA,5.0,2020-09-13 17:18:28
5YEdZ15m_xK2rUH1R5Ymdw,0qu0fNTOsSmuREYVIMPuIQ,4.0,2020-01-17 09:43:09
qEqwWVSWXV5ic0munNi-0g,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2020-01-18 05:13:23
cUoykkGz2gq4KBBCbAII6Q,zbrIMldF_O1ZQ0vpUaaa8A,3.0,2020-01-28 02:12:25
2AW-NegGX-SOjtk6UqVXjw,iHdrLu8deF5GceB0V1rPhA,3.0,2019-04-07 05:21:22
kLK9utV4BNwd8qzaqY-LYg,PPcz-0UtIJ8O7xDT551y2g,5.0,2021-07-07 03:59:12
3PJWf5EnCIG0nmhu6tzUsQ,SZU9c8V2GuREDN5KgyHFJw,4.0,2019-11-16 00:41:07
_4Uzd9NJGqwMfkGYN22Byg,pUVRCYL8rT4I5Ry5FYkRsA,1.0,2020-03-15 01:11:17
A4bsa7ykYRVCnb4h2vZALw,2bl6G1zgXUHbMGwEocqMSg,5.0,2015-12-17 16:42:02
KiTCkvDngnzolzsix71oRw,IDtLPgUrqorrpqSLdfMhZQ,5.0,2019-02-18 20:28:18
tqioE6zHUUBORGvVBQty2Q,kZtl_NJjUnlIQgzFrBhXyQ,1.0,2019-05-22 21:50:25
-H2tgTiYssSq24LPWTfleQ,q75UQjNm6AEK4XNnkDLxTQ,5.0,2019-11-30 05:14:16
WBIuBANgqw4HQxwkgB5biA,eL4lyE7LNoXEMvpcJ8WNVw,5.0,2017-11-20 02:50:42
o8ktHQn5s62xFui0kQx3ZQ,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2016-01-18 18:21:45
K2l4JJmlK1WwmKviNWpOBQ,-3AooxIkg38UyUdlz5oXdw,1.0,2020-12-24 06:28:16
ukcv7A1GzZRplI7AI3i_6w,29YqJwOGEuAWqlHZxMc1OA,4.0,2012-02-23 18:54:45
l66ZJWKk4-TXHfarjkQ9RA,iHdrLu8deF5GceB0V1rPhA,5.0,2021-06-30 04:49:26
I9BjV6NsJbsJCzVSEmRdVg,SZU9c8V2GuREDN5KgyHFJw,4.0,2015-06-11 14:15:15
mQuekmPmMq4-IqtSbP_6NQ,SZU9c8V2GuREDN5KgyHFJw,1.0,2021-09-19 04:13:34
aOMbWplvSu6rpOrB3ns0Ug,SZU9c8V2GuREDN5KgyHFJw,2.0,2021-09-20 00:40:46
BuZ17OHbbNzUzC-ZXRpNIQ,eL4lyE7LNoXEMvpcJ8WNVw,5.0,2021-07-31 22:05:48
CzEWam0WWkJmROKaAVekOQ,7IdIGemGZodDAA_9mJCigA,4.0,2021-12-27 18:17:58
Y0oNz83XemwbXttDNyjTCA,nTZuJSfwCoNOyA1yS3rbOQ,1.0,2019-09-03 17:18:21
y3nInWaBptG5kPLVQY_MRg,Qi-A4ZgcEuSnq_8Fpfo_3Q,5.0,2014-08-02 01:54:44
EvTPxgv6_sCljDEHjhqm3g,ycbmvmBYk4w_ZmdrPL0tBQ,4.0,2020-02-17 21:43:33
nRALjNJjSp9yBhOXhSlogQ,SZU9c8V2GuREDN5KgyHFJw,1.0,2021-06-11 02:55:32
IvjqkiEcat1DK4NZqKRlvw,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2020-09-04 22:30:22
mVNy0fvboAEg0CkqTjQncA,wFES5bGDiPANW13hNHnXOQ,5.0,2015-01-02 22:13:59
5RVvwKZxtJIyCd-7NJAiZA,IUgQmteI-mbt_qjL2ZENKA,4.0,2009-07-22 17:57:20
SfFEd8EhX2dJh0JlT9dX8A,SZU9c8V2GuREDN5KgyHFJw,5.0,2020-09-12 04:35:42
OQEs4D1Arr8kWuwMQ-HJfw,MbzgGsMQpGyVrUJXi_Jw0Q,4.0,2019-09-09 23:22:42
lMRfChbrIl5YvyTCP2kqZw,qyS7KHJNRR_1x-zIhDScBA,1.0,2020-02-03 22:43:46
jlrHmyFmUVl_-AOhVHHp-g,SZU9c8V2GuREDN5KgyHFJw,4.0,2021-09-30 17:11:07
FiBdgmYIv57rdUBlC0dtBw,SZU9c8V2GuREDN5KgyHFJw,5.0,2021-08-14 19:19:31
S9XYQQcuSuIE3RyDZ3fs_A,SZU9c8V2GuREDN5KgyHFJw,4.0,2019-12-29 04:18:53
iC0jIdhBucaSDGWCHaSOsQ,SZU9c8V2GuREDN5KgyHFJw,4.0,2017-09-27 03:54:23
